s,h,theta,w,x
3.708704203753708517e-03,3.808158786310898627e-03,1.547948429522229441e+00,-2.025918085235933308e+00,6.005679266734611084e-05
3.750375037503750342e-03,3.849818703805616294e-03,1.547864459407971793e+00,-2.004319459739668741e+00,6.100880076219400975e-05
3.792045871253792166e-03,3.891478541494163175e-03,1.547781380033026899e+00,-1.983164566093406300e+00,6.196430704507990470e-05
3.833716705003833557e-03,3.933138299932849476e-03,1.547699173191253719e+00,-1.962439841649093575e+00,6.292327440124710668e-05
3.875387538753874948e-03,3.974797979669810952e-03,1.547617821230165891e+00,-1.942132271601696658e+00,6.388566647459026750e-05
3.917058372503916773e-03,4.016457581245189319e-03,1.547537307028678644e+00,-1.922229361578759343e+00,6.485144764458386924e-05
3.958729206253958598e-03,4.058117105191317436e-03,1.547457613975965707e+00,-1.902719111860599055e+00,6.582058300413797089e-05
4.000400040004000422e-03,4.099776552032890174e-03,1.547378725951355838e+00,-1.883589993119008099e+00,6.679303833833514701e-05
4.042070873754041380e-03,4.141435922287135286e-03,1.547300627305213006e+00,-1.864830923571059174e+00,6.776878010400508106e-05
4.083741707504083204e-03,4.183095216463982545e-03,1.547223302840739834e+00,-1.846431247452580582e+00,6.874777541009602019e-05
4.167083375004166854e-03,4.266413578589611268e-03,1.547070917831317782e+00,-1.810669461738017905e+00,7.071220858751271017e-05
4.250425042504250503e-03,4.349731642349131261e-03,1.546921457766581076e+00,-1.776227167384560879e+00,7.268933823440152753e-05
4.333766710004333285e-03,4.433049411574798218e-03,1.546774815708770401e+00,-1.743032526215730238e+00,7.467892060456446932e-05
4.417108377504416067e-03,4.516366889996281490e-03,1.546630890490259924e+00,-1.711018827834676737e+00,7.668072086392632204e-05
4.500450045004499716e-03,4.599684081244890740e-03,1.546489586305291652e+00,-1.680124039759412158e+00,7.869451260963999993e-05
4.583791712504583366e-03,4.683000988857582286e-03,1.546350812337218272e+00,-1.650290404131239397e+00,8.072007742321814553e-05
4.667133380004667015e-03,4.766317616280745136e-03,1.546214482417612501e+00,-1.621464075463685983e+00,8.275720445473171670e-05
4.750475047504750664e-03,4.849633966873781454e-03,1.546080514714023746e+00,-1.593594794638209411e+00,8.480569003541946823e-05
4.833816715004834313e-03,4.932950043912503156e-03,1.545948831443543225e+00,-1.566635594982642932e+00,8.686533731632083339e-05
4.917158382504917963e-03,5.016265850592347211e-03,1.545819358609653360e+00,-1.540542536806461138e+00,8.893595593078117557e-05
5.000500050005000745e-03,5.099581390031427026e-03,1.545692025760128319e+00,-1.515274467228043376e+00,9.101736167888886415e-05
5.083841717505083527e-03,5.182896665273430299e-03,1.545566765763993766e+00,-1.490792802525239269e+00,9.310937623208967809e-05
5.167183385005167176e-03,5.266211679290372892e-03,1.545443514605772783e+00,-1.467061330581746370e+00,9.521182685638995065e-05
5.250525052505250825e-03,5.349526434985205255e-03,1.545322211195434337e+00,-1.444046031296389865e+00,9.732454615270782160e-05
5.333866720005333607e-03,5.432840935194311292e-03,1.545202797192626099e+00,-1.421714913077356979e+00,9.944737181306403256e-05
5.417208387505416389e-03,5.516155182689865856e-03,1.545085216843921971e+00,-1.400037863764604484e+00,1.015801463914215813e-04
5.500550055005500039e-03,5.599469180182099423e-03,1.544969416831944331e+00,-1.378986514515936124e+00,1.037227170880895447e-04
5.583891722505583688e-03,5.682782930321433543e-03,1.544855346135336482e+00,-1.358534115359767203e+00,1.058749355467013704e-04
5.667233390005667337e-03,5.766096435700540819e-03,1.544742955898659398e+00,-1.338655421263858170e+00,1.080366576628635468e-04
5.750575057505750987e-03,5.849409698856292139e-03,1.544632199311382292e+00,-1.319326587697255970e+00,1.102077434036472994e-04
5.833916725005833769e-03,5.932722722271622368e-03,1.544523031495214305e+00,-1.300525074774851131e+00,1.123880566371654254e-04
5.917258392505916550e-03,6.016035508377316245e-03,1.544415409399094274e+00,-1.282229559172460176e+00,1.145774649715393097e-04
6.000600060006000200e-03,6.099348059553705813e-03,1.544309291701224662e+00,-1.264419853087025647e+00,1.167758396026175120e-04
6.083941727506083849e-03,6.182660378132301057e-03,1.544204638717587175e+00,-1.247076829592929093e+00,1.189830551698591011e-04
6.167283395006167498e-03,6.265972466397342483e-03,1.544101412316436051e+00,-1.230182353812868001e+00,1.211989896198415731e-04
6.250625062506251148e-03,6.349284326587295579e-03,1.543999575838299165e+00,-1.213719219381433456e+00,1.234235240768949188e-04
6.333966730006333930e-03,6.432595960896275028e-03,1.543899094021075502e+00,-1.197671089732388561e+00,1.256565427204029924e-04
6.417308397506416712e-03,6.515907371475416002e-03,1.543799932929835306e+00,-1.182022443787565935e+00,1.278979326683473371e-04
6.500650065006500361e-03,6.599218560434177809e-03,1.543702059890978529e+00,-1.166758525667005886e+00,1.301475838667017035e-04
6.583991732506584010e-03,6.682529529841604171e-03,1.543605443430429602e+00,-1.151865298077080269e+00,1.324053889843136082e-04
6.667333400006666792e-03,6.765840281727526252e-03,1.543510053215572553e+00,-1.137329399066433044e+00,1.346712433129371525e-04
6.750675067506749574e-03,6.849150818083724057e-03,1.543415860000661333e+00,-1.123138101869127325e+00,1.369450446721048528e-04
6.834016735006833224e-03,6.932461140865031450e-03,1.543322835575456464e+00,-1.109279277580790257e+00,1.392266933185490818e-04
6.917358402506916873e-03,7.015771251990407346e-03,1.543230952716862836e+00,-1.095741360437213485e+00,1.415160918599041556e-04
7.000700070007000522e-03,7.099081153343958332e-03,1.543140185143358822e+00,-1.082513315486054228e+00,1.438131451724389710e-04
7.084041737507084172e-03,7.182390846775925722e-03,1.543050507472028432e+00,-1.069584608461324970e+00,1.461177603225877100e-04
7.167383405007166954e-03,7.265700334103633584e-03,1.542961895178017073e+00,-1.056945177687469206e+00,1.484298464920612314e-04
7.250725072507249735e-03,7.349009617112404677e-03,1.542874324556250842e+00,-1.044585407855205927e+00,1.507493149063377847e-04
7.334066740007333385e-03,7.432318697556432145e-03,1.542787772685267456e+00,-1.032496105525214869e+00,1.530760787663437987e-04
7.417408407507417034e-03,7.515627577159629535e-03,1.542702217393021824e+00,-1.020668476228236754e+00,1.554100531831491055e-04
7.500750075007500683e-03,7.598936257616444381e-03,1.542617637224538152e+00,-1.009094103041473733e+00,1.577511551155119348e-04
7.584091742507584333e-03,7.682244740592644033e-03,1.542534011411289763e+00,-9.977649265313980331e-01,1.600993033101198856e-04
7.667433410007667982e-03,7.765553027726070263e-03,1.542451319842195634e+00,-9.866732259623259838e-01,1.624544182443827037e-04
7.750775077507751631e-03,7.848861120627371318e-03,1.542369543036136381e+00,-9.758116016785030045e-01,1.648164220716421516e-04
7.834116745007835281e-03,7.932169020880706217e-03,1.542288662115889331e+00,-9.651729585750532525e-01,1.671852385686725272e-04
7.917458412507918930e-03,8.015476730044421294e-03,1.542208658783401853e+00,-9.547504905800524577e-01,1.695607930853534353e-04
8.000800080008000845e-03,8.098784249651706790e-03,1.542129515296315478e+00,-9.445376660762705434e-01,1.719430124964030587e-04
8.084141747508084494e-03,8.182091581211237835e-03,1.542051214445669283e+00,-9.345282141968348499e-01,1.743318251550683598e-04
8.167483415008168143e-03,8.265398726207767721e-03,1.541973739534712173e+00,-9.247161119342856006e-01,1.767271608486728723e-04
8.250825082508251793e-03,8.348705686102741996e-03,1.541897074358755226e+00,-9.150955720072264654e-01,1.791289507559307409e-04
8.334166750008335442e-03,8.432012462334851841e-03,1.541821203186007683e+00,-9.056610314331166034e-01,1.815371274059397006e-04
8.500850085008501006e-03,8.598625469454758419e-03,1.541671782179579342e+00,-8.873287538140900432e-01,1.863661218716026644e-04
8.667533420008666570e-03,8.765237758642669894e-03,1.541525359446598520e+00,-8.696788671434051432e-01,1.912200118206577361e-04
8.834216755008833868e-03,8.931849340643276125e-03,1.541381824404372436e+00,-8.526739194579230352e-01,1.960982975966186180e-04
9.000900090009001167e-03,9.098460225886085065e-03,1.541241072484828001e+00,-8.362791525770464363e-01,2.010004979732031257e-04
9.167583425009166731e-03,9.265070424499725552e-03,1.541103004705709267e+00,-8.204622640566854308e-01,2.059261491518599911e-04
9.334266760009334030e-03,9.431679946325401825e-03,1.540967527279341720e+00,-8.051931939574967778e-01,2.108748038307677909e-04
9.500950095009501328e-03,9.598288800929499764e-03,1.540834551255079399e+00,-7.904439334602616496e-01,2.158460303390433773e-04
9.667633430009668627e-03,9.764896997615492291e-03,1.540703992192011373e+00,-7.761883527600271782e-01,2.208394118305468691e-04
9.834316765009835926e-03,9.931504545435117931e-03,1.540575769858908206e+00,-7.624020460100938701e-01,2.258545455322384925e-04
1.000100010001000149e-02,1.009811145319893834e-02,1.540449807958726769e+00,-7.490621913767250284e-01,2.308910420425474988e-04
1.016768343501016879e-02,1.026471772948630255e-02,1.540326033875302869e+00,-7.361474245135243288e-01,2.359485246756596471e-04
1.033436677001033609e-02,1.043132338265473531e-02,1.540204378440118038e+00,-7.236377239773641445e-01,2.410266288480244676e-04
1.050105010501050165e-02,1.059792842084883793e-02,1.540084775717261545e+00,-7.115143072909638766e-01,2.461250015037372719e-04
1.066773344001066721e-02,1.076453285200869650e-02,1.539967162804911194e+00,-6.997595365152848856e-01,2.512433005757625827e-04
1.083441677501083451e-02,1.093113668387784253e-02,1.539851479651829003e+00,-6.883568323315836235e-01,2.563811944802455714e-04
1.100110011001100181e-02,1.109773992401079379e-02,1.539737668887533273e+00,-6.772905957514278041e-01,2.615383616414091090e-04
1.112611261126112555e-02,1.122269197022539647e-02,1.539653506484709000e+00,-6.692028558816133232e-01,2.654204579439197538e-04
1.125112511251125103e-02,1.134764369078451914e-02,1.539570344145718694e+00,-6.612902154102341390e-01,2.693130705109052486e-04
1.137613761376137650e-02,1.147259508867973232e-02,1.539488160335459987e+00,-6.535470436528820759e-01,2.732160743552600212e-04
1.150115011501150197e-02,1.159754616685024393e-02,1.539406934207658839e+00,-6.459679489932113050e-01,2.771293471816168794e-04
1.162616261626162745e-02,1.172249692818432519e-02,1.539326645575775698e+00,-6.385477663214859101e-01,2.810527693002432513e-04
1.175117511751175119e-02,1.184744737552068279e-02,1.539247274885432892e+00,-6.312815452572070329e-01,2.849862235445742211e-04
1.187618761876187493e-02,1.197239751164978945e-02,1.539168803188270207e+00,-6.241645390992969222e-01,2.889295951921925674e-04
1.200120012001200040e-02,1.209734733931515371e-02,1.539091212117136731e+00,-6.171921944519215275e-01,2.928827718890766960e-04
1.212621262126212587e-02,1.222229686121454467e-02,1.539014483862541027e+00,-6.103601414782274803e-01,2.968456435769496076e-04
1.225122512251225135e-02,1.234724608000119066e-02,1.538938601150281915e+00,-6.036641847380858072e-01,3.008181024235721248e-04
1.237623762376237682e-02,1.247219499828491722e-02,1.538863547220192141e+00,-5.971002945694059427e-01,3.048000427558318973e-04
1.250125012501250056e-02,1.259714361863325215e-02,1.538789305805924990e+00,-5.906645989757571824e-01,3.087913609954897319e-04
1.275127512751274977e-02,1.284703997558867342e-02,1.538643197814854924e+00,-5.781630463848460577e-01,3.167925501994159603e-04
1.300130013001300072e-02,1.309693517060150046e-02,1.538500156214057890e+00,-5.661314248192067522e-01,3.248302512583379391e-04
1.325132513251325167e-02,1.334682922279357628e-02,1.538360066803747817e+00,-5.545437090074915032e-01,3.329036977262749301e-04
1.350135013501350088e-02,1.359672215070393923e-02,1.538222821651318739e+00,-5.433757621398933590e-01,3.410121517048970920e-04
1.375137513751375010e-02,1.384661397231623514e-02,1.538088318640616237e+00,-5.326051675458945978e-01,3.491549022767607502e-04
1.400140014001400104e-02,1.409650470508441028e-02,1.537956461061036340e+00,-5.222110780662321261e-01,3.573312640512275092e-04
1.425142514251425199e-02,1.434639436595678587e-02,1.537827157232297459e+00,-5.121740809858658094e-01,3.655405758131104904e-04
1.450145014501450121e-02,1.459628297139868407e-02,1.537700320161231371e+00,-5.024760766837393922e-01,3.737821992651288862e-04
1.475147514751475042e-02,1.484617053741368181e-02,1.537575867227371385e+00,-4.931001694007977054e-01,3.820555178561660034e-04
1.500150015001500137e-02,1.509605707956361564e-02,1.537453719894478876e+00,-4.840305687371874721e-01,3.903599356881303916e-04
1.525152515251525231e-02,1.534594261298739826e-02,1.537333803445488423e+00,-4.752525006686376674e-01,3.986948764949361482e-04
1.550155015501550153e-02,1.559582715241878380e-02,1.537216046738620445e+00,-4.667521270255293731e-01,4.070597826877472218e-04
1.575157515751575074e-02,1.584571071220312183e-02,1.537100381982665853e+00,-4.585164725101037453e-01,4.154541144611937210e-04
1.600160016001600169e-02,1.609559330631316412e-02,1.536986744529662330e+00,-4.505333584409413894e-01,4.238773489557667016e-04
1.625162516251624917e-02,1.634547494836401452e-02,1.536875072683368426e+00,-4.427913425120413304e-01,4.323289794720436177e-04
1.650165016501650012e-02,1.659535565162729986e-02,1.536765307522117041e+00,-4.352796639388402111e-01,4.408085147327959357e-04
1.675167516751675106e-02,1.684523542904450832e-02,1.536657392734764205e+00,-4.279881934372866126e-01,4.493154781893814740e-04
1.700170017001700201e-02,1.709511429323972917e-02,1.536551274468596517e+00,-4.209073875462380765e-01,4.578494073691504298e-04
1.725172517251725296e-02,1.734499225653163973e-02,1.536446901188157854e+00,-4.140282468593657894e-01,4.664098532608735637e-04
1.750175017501750391e-02,1.759486933094495803e-02,1.536344223544073850e+00,-4.073422777815840501e-01,4.749963797354630622e-04
1.775177517751775486e-02,1.784474552822124666e-02,1.536243194251031730e+00,-4.008414574677531261e-01,4.836085629994869373e-04
1.800180018001800233e-02,1.809462085982924129e-02,1.536143767974161856e+00,-3.945182016388759649e-01,4.922459910791875635e-04
1.825182518251824981e-02,1.834449533697463455e-02,1.536045901223134669e+00,-3.883653350039236174e-01,5.009082633329049565e-04
1.850185018501850076e-02,1.859436897060941229e-02,1.535949552253352612e+00,-3.823760640443942260e-01,5.095949899899740454e-04
1.875187518751875171e-02,1.884424177144070067e-02,1.535854680973673503e+00,-3.765439519442531635e-01,5.183057917143241372e-04
1.900190019001900266e-02,1.909411374993924201e-02,1.535761248860155970e+00,-3.708628954704584757e-01,5.270402991911466795e-04
1.925192519251925360e-02,1.934398491634746822e-02,1.535669218875357567e+00,-3.653271036292368157e-01,5.357981527351258523e-04
1.950195019501950455e-02,1.959385528068716825e-02,1.535578555392766997e+00,-3.599310779409601868e-01,5.445790019188442117e-04
1.975197519751975550e-02,1.984372485276685374e-02,1.535489224125977215e+00,-3.546695941921722550e-01,5.533825052200794714e-04
2.000200020002000298e-02,2.009359364218874996e-02,1.535401192062252118e+00,-3.495376855372692715e-01,5.622083296868069565e-04
2.025202520252025046e-02,2.034346165835551265e-02,1.535314427400161552e+00,-3.445306268347659850e-01,5.710561506188109506e-04
2.050205020502050141e-02,2.059332891047664302e-02,1.535228899490987509e+00,-3.396439201141560060e-01,5.799256512648852434e-04
2.075207520752075235e-02,2.084319540757458705e-02,1.535144578783633751e+00,-3.348732810792701686e-01,5.888165225346817921e-04
2.100210021002100330e-02,2.109306115849062316e-02,1.535061436772790389e+00,-3.302146265628815303e-01,5.977284627243323279e-04
2.125212521252125425e-02,2.134292617189048613e-02,1.534979445950121368e+00,-3.256640628552290861e-01,6.066611772550268298e-04
2.150215021502150520e-02,2.159279045626973093e-02,1.534898579758271930e+00,-3.212178748362351510e-01,6.156143784237957765e-04
2.175217521752175615e-02,2.184265401995891601e-02,1.534818812547495748e+00,-3.168725158475670933e-01,6.245877851657887381e-04
2.200220022002200362e-02,2.209251687112851956e-02,1.534740119534731440e+00,-3.126245982464285200e-01,6.335811228273966140e-04
2.225222522252225110e-02,2.234237901779373425e-02,1.534662476764958372e+00,-3.084708845881249384e-01,6.425941229496035358e-04
2.250225022502250205e-02,2.259224046781897755e-02,1.534585861074685864e+00,-3.044082793890991456e-01,6.516265230609997712e-04
2.275227522752275300e-02,2.284210122892229439e-02,1.534510250057431247e+00,-3.004338214263264639e-01,6.606780664799207902e-04
